"","baseMean_riborna","log2FoldChange_riborna","padj_riborna","symb","biotype","baseMean_rna","log2FoldChange_rna","padj_rna","baseMean_ribo","log2FoldChange_ribo","padj_ribo","tx_type","log10_padj_riborna","symb_deplot","nudgey","nudgex"
"ENSG00000177873.14",76.962413030047,0.141489352653004,0.945717714167681,"ZNF619","all genes",208.988389826217,0.164825287684149,0.726079232386524,28.4508113973075,0.320462253552153,0.895043182069718,"Not_significant",-0.0242384761501089,NA,NA,NA
"ENSG00000178966.16",131.429745622864,0.119422593576252,0.945717714167681,"RMI1","all genes",171.949025834666,-0.187626386091566,0.716758609864211,78.9453708475422,-0.0539126980184844,0.978095802068031,"Not_significant",-0.0242384761501089,NA,NA,NA
"ENSG00000178980.15",397.830584064563,-0.0878389579822791,0.945717714167681,"SELENOW","all genes",1498.94961504477,-0.157585491902117,0.35952841874224,78.278926133367,-0.227552455816978,0.86949998402274,"Not_significant",-0.0242384761501089,NA,NA,NA
"ENSG00000178996.14",244.035835465181,0.081345489923941,0.945717714167681,"SNX18","all genes",677.97001909522,0.263127155542219,0.147615173259671,87.6814777081423,0.35683694115483,0.632912615043455,"Not_significant",-0.0242384761501089,NA,NA,NA
"ENSG00000181135.16",69.9245368262142,-0.14527881041237,0.945717714167681,"ZNF707","all genes",117.213333955924,0.161680464783192,0.811984117677505,37.7764187006306,0.0331245594071752,0.989529944573378,"Not_significant",-0.0242384761501089,NA,NA,NA
"ENSG00000181524.6",42.0306154602258,-0.182185686074547,0.945717714167681,"RPL24P4","all genes",61.8501939145193,0.207891154850594,0.821560284173034,24.1191487931866,0.0379811241812087,0.990441135782644,"Not_significant",-0.0242384761501089,NA,NA,NA
"ENSG00000181896.12",92.7588008464766,-0.136227330226279,0.945717714167681,"ZNF101","all genes",312.460847652607,0.132657209745493,0.732012153903605,24.3259373739105,0.0113611615699447,0.995542106835483,"Not_significant",-0.0242384761501089,NA,NA,NA
"ENSG00000183208.12",49.1972615283466,0.184029712823851,0.945717714167681,"GDPGP1","all genes",105.37672840748,-0.404591122720109,0.418652510567989,22.8139279956939,-0.212965882878346,0.944444920493726,"Not_significant",-0.0242384761501089,NA,NA,NA
"ENSG00000184792.16",144.137145900157,0.103751823221252,0.945717714167681,"OSBP2","all genes",315.403874125069,0.0885020091030253,0.842458289424859,65.7616405411487,0.209617124349725,0.897632853824089,"Not_significant",-0.0242384761501089,NA,NA,NA
"ENSG00000185475.11",341.902442270434,-0.0695194301702073,0.945717714167681,"TMEM179B","all genes",601.227875957691,0.048506503646396,0.895562060364622,180.102631188066,-0.00613740238267519,0.993582694544134,"Not_significant",-0.0242384761501089,NA,NA,NA
"ENSG00000185803.10",609.139876283434,-0.0640322404566952,0.945717714167681,"SLC52A2","all genes",1005.25990999359,0.187105560720768,0.356800333519832,331.704777631233,0.138492042309334,0.782689529033311,"Not_significant",-0.0242384761501089,NA,NA,NA
"ENSG00000186666.6",53.4206744724263,-0.171455298595097,0.945717714167681,"BCDIN3D","all genes",143.170074894303,-0.154456525012739,0.796819609114585,20.048256228296,-0.315149257318431,0.923551443879591,"Not_significant",-0.0242384761501089,NA,NA,NA
"ENSG00000186871.7",176.648285667521,0.0982834516483503,0.945717714167681,"ERCC6L","all genes",391.077028879337,-0.339941938583548,0.136673539886898,79.8273272269795,-0.229459621439796,0.861555434554355,"Not_significant",-0.0242384761501089,NA,NA,NA
"ENSG00000188352.12",413.325451183426,0.0772407749314804,0.945717714167681,"FOCAD","all genes",1125.39108326138,-0.342109715649558,0.0111260326380533,152.257094640976,-0.251804776061399,0.714323373462882,"Not_significant",-0.0242384761501089,NA,NA,NA
"ENSG00000198018.7",245.222587624763,-0.0935486510397094,0.945717714167681,"ENTPD7","all genes",896.318815567612,-0.206885500499821,0.240799507006222,52.7825356283796,-0.288795329022169,0.843289799144146,"Not_significant",-0.0242384761501089,NA,NA,NA
"ENSG00000204272.13",175.58208034605,0.0994991483094769,0.945717714167681,"NBDY","all genes",250.510112990582,-0.54313205804467,0.0447391090071071,102.03428391338,-0.429556008804964,0.442356551730818,"Not_significant",-0.0242384761501089,NA,NA,NA
"ENSG00000210049.1",90.7667756985938,-0.139328951560373,0.945717714167681,"MT-TF","all genes",48.2718218522811,0.135788344550374,0.902528464228965,66.1069219969181,0.0101428693446518,0.993582694544134,"Not_significant",-0.0242384761501089,NA,NA,NA
"ENSG00000213930.11",88.5529431257396,0.140454302472788,0.945717714167681,"GALT","all genes",157.788444269119,-0.0103477131920675,0.989801604660488,46.3164521963143,0.145984179518305,0.944444920493726,"Not_significant",-0.0242384761501089,NA,NA,NA
"ENSG00000226415.1",59.1452985965951,-0.167355033586488,0.945717714167681,"TPI1P1","all genes",42.2290233817605,0.049355852777997,0.96896913434678,41.2952031549508,-0.105153987854219,0.968889535749218,"Not_significant",-0.0242384761501089,NA,NA,NA
"ENSG00000231925.11",969.792249118538,0.054085437700889,0.945717714167681,"TAPBP","all genes",1744.1028874831,-0.126796356886902,0.514802905386262,504.458787883945,-0.0574024338096561,0.9325907890895,"Not_significant",-0.0242384761501089,NA,NA,NA
"ENSG00000232119.8",245.561795704212,-0.0848398444488671,0.945717714167681,"MCTS1","all genes",501.50614479367,-0.107644276568882,0.746792200438705,117.898250829192,-0.176556259877152,0.878067151354949,"Not_significant",-0.0242384761501089,NA,NA,NA
"ENSG00000247315.4",114.566170116937,0.148884756582021,0.945717714167681,"ZCCHC3","all genes",261.563722487929,-0.133848967510762,0.780453062664276,50.4825715671481,0.0317761993261807,0.989158347203128,"Not_significant",-0.0242384761501089,NA,NA,NA
"ENSG00000248101.2",100.730535250091,0.1155760054664,0.945717714167681,"AC002116.1","all genes",164.501140433704,-0.058588575256622,0.926982920222433,55.1441584146936,0.0715934385481537,0.97457359959436,"Not_significant",-0.0242384761501089,NA,NA,NA
"ENSG00000257529.5",1094.11368356022,-0.0525494592141779,0.945717714167681,"RPL36A-HNRNPH2","all genes",4465.93618386005,-0.124470154507491,0.288411858705568,158.833571745497,-0.160740333067219,0.856481149574194,"Not_significant",-0.0242384761501089,NA,NA,NA
"ENSG00000260836.2",4861.10414258018,-0.0363455759300518,0.945717714167681,"AC245033.1","all genes",18440.8033577833,-0.021184228002121,0.915452335744436,935.754338509936,-0.0430190792663317,0.928974030776266,"Not_significant",-0.0242384761501089,NA,NA,NA
"ENSG00000261771.5",223.968039478227,-0.0834877755405042,0.945717714167681,"DNAAF4-CCPG1","all genes",444.628718727002,-0.0801628757086176,0.835997447099851,109.630768969017,-0.148142621307033,0.911184969783161,"Not_significant",-0.0242384761501089,NA,NA,NA
"ENSG00000265808.4",203.282584651942,0.0857079833414783,0.945717714167681,"SEC22B","all genes",410.27494807633,-0.416828720890976,0.0458161965519636,98.3995171541195,-0.316485868864385,0.66632050078445,"Not_significant",-0.0242384761501089,NA,NA,NA
"ENSG00000272752.6",182.907005470637,0.111016260858456,0.945717714167681,"STAG3L5P-PVRIG2P-PILRB","all genes",674.235503923284,0.304542250438782,0.101792031459184,38.4141139182949,0.431674001767854,0.742046728998225,"Not_significant",-0.0242384761501089,NA,NA,NA
"ENSG00000284803.1",2514.31127463822,0.0468288146751705,0.945717714167681,"AC245033.4","all genes",10358.1260466045,-0.0446199310698968,0.812155454818815,349.376629080993,0.0172981375471166,0.982359279446826,"Not_significant",-0.0242384761501089,NA,NA,NA
"ENSG00000285901.1",240.085022451802,0.080256965605,0.945717714167681,"AC008012.1","all genes",419.925908399977,-0.0353457683582364,0.93461150308198,126.842990900606,0.0574821153913638,0.969371946447419,"Not_significant",-0.0242384761501089,NA,NA,NA
"ENSG00000116560.11",2211.6891797693,-0.0295892629364295,0.945776015373631,"SFPQ","all genes",3632.59610775337,-0.204002258889877,0.0413222422549521,1207.00238934874,-0.219326276355299,0.0326849053989597,"Not_significant",-0.0242117037726542,NA,NA,NA
"ENSG00000116874.11",80.9590866146345,0.132906923850454,0.945776015373631,"WARS2","all genes",209.741709445202,-0.26957673207098,0.46718389274467,31.5811146440361,-0.118325501423231,0.966791920660452,"Not_significant",-0.0242117037726542,NA,NA,NA
"ENSG00000121236.21",74.1567944062737,0.153444639029338,0.945787242561819,"TRIM6","all genes",149.23819710492,-0.444939892826802,0.258041262425252,35.9634220685434,-0.280090543690913,0.902150033772791,"Not_significant",-0.0242065483480529,NA,NA,NA
"ENSG00000164983.7",76.6249810088146,-0.144949267103474,0.945787242561819,"TMEM65","all genes",241.189099122571,-0.0203334852808785,0.971602321842078,22.875980500628,-0.147002602855512,0.964068759109316,"Not_significant",-0.0242065483480529,NA,NA,NA
"ENSG00000089723.10",82.6133472072118,-0.141886897130117,0.946020400176483,"OTUB2","all genes",248.248988852634,0.175434421010203,0.682451871650739,26.5952166752046,0.0478716329347652,0.987329729701117,"Not_significant",-0.0240994982826156,NA,NA,NA
"ENSG00000115827.14",150.436476886611,-0.111631257228566,0.946020400176483,"DCAF17","all genes",528.660905980758,0.0771467885300806,0.827060540875627,35.8565875749421,-0.0187047861208833,0.993349298783661,"Not_significant",-0.0240994982826156,NA,NA,NA
"ENSG00000122861.16",339.577328292605,0.0683290149480426,0.946020400176483,"PLAU","all genes",622.878875172519,0.453058774487534,0.00582307691735651,174.700396269179,0.535254301873736,0.0564026162370138,"RNA_up",-0.0240994982826156,NA,0,0
"ENSG00000123609.11",87.8832570041462,-0.148092950962103,0.946020400176483,"NMI","all genes",100.112259977202,0.0320177568560703,0.972997947389146,55.2319399784759,-0.104190623209274,0.961613801309234,"Not_significant",-0.0240994982826156,NA,NA,NA
"ENSG00000166326.7",528.125135523582,0.0609404475956606,0.946020400176483,"TRIM44","all genes",1830.54985187873,0.415337942946418,7.92529981442638e-05,130.031082345564,0.488346461411593,0.20035669981754,"RNA_up",-0.0240994982826156,NA,0,0
"ENSG00000198276.16",313.911516314467,0.0837659122519888,0.946020400176483,"UCKL1","all genes",560.579438908183,-0.0611026393373182,0.865994213458183,163.96872251015,0.0380408401560507,0.978095802068031,"Not_significant",-0.0240994982826156,NA,NA,NA
"ENSG00000082512.15",79.8791108140686,0.148118500291888,0.946131064386978,"TRAF5","all genes",231.500726835262,0.101389595574381,0.846094837095335,27.129877334502,0.272247912004261,0.924083942180317,"Not_significant",-0.0240486980618962,NA,NA,NA
"ENSG00000121680.16",137.102889284015,0.10183927200909,0.946131064386978,"PEX16","all genes",287.584445989766,0.0531953423915366,0.915164936782705,64.5933861410994,0.170671437969827,0.924317656756634,"Not_significant",-0.0240486980618962,NA,NA,NA
"ENSG00000167182.15",128.259433310175,-0.126421808773378,0.946131064386978,"SP2","all genes",141.200608440581,0.142636611337839,0.840472840739093,81.419902768277,0.028872634866855,0.986091690757158,"Not_significant",-0.0240486980618962,NA,NA,NA
"ENSG00000171681.12",483.012456626549,0.057069328435832,0.946131064386978,"ATF7IP","all genes",1105.74277428092,-0.254203766463797,0.0768050698048519,212.316733636709,-0.18080505288156,0.765430397375878,"Not_significant",-0.0240486980618962,NA,NA,NA
"ENSG00000196187.12",83.1465147918365,0.143804306777875,0.946131064386978,"TMEM63A","all genes",197.323763231856,0.0506818371865836,0.933529380102476,35.4090512319745,0.21066925700668,0.93479363428599,"Not_significant",-0.0240486980618962,NA,NA,NA
"ENSG00000197860.10",173.258767542708,0.090582032681244,0.946131064386978,"SGTB","all genes",469.292082875219,-0.173582211660786,0.517414501313445,64.2279790913424,-0.0696301751066958,0.973263572017167,"Not_significant",-0.0240486980618962,NA,NA,NA
"ENSG00000014914.21",67.4794271693909,-0.148708890134101,0.946241679659832,"MTMR11","all genes",190.257690399002,-0.106866093940336,0.851280279486681,23.7799555626601,-0.240030975027189,0.937761248361881,"Not_significant",-0.0239979262434789,NA,NA,NA
"ENSG00000093217.11",47.815013072731,0.161521085588401,0.946241679659832,"XYLB","all genes",89.8008884291379,0.0678522177959851,0.937081011672344,24.2537995581781,0.245307324909469,0.93468563776501,"Not_significant",-0.0239979262434789,NA,NA,NA
"ENSG00000125375.15",56.254156125361,-0.156958647455748,0.946241679659832,"DMAC2L","all genes",109.359905191674,0.250437012142204,0.685349415383549,27.9193313262724,0.106346125748892,0.973263572017167,"Not_significant",-0.0239979262434789,NA,NA,NA
"ENSG00000127081.14",135.379873196078,0.1083319520394,0.946241679659832,"ZNF484","all genes",396.817617883507,-0.121927106480289,0.726955530914092,45.245313590073,0.00693830721888385,0.996632941185752,"Not_significant",-0.0239979262434789,NA,NA,NA
"ENSG00000134602.16",363.702466126823,-0.0706541937745966,0.946241679659832,"STK26","all genes",888.07285422643,-0.137159390740156,0.55348539500275,150.753918121593,-0.193977049246574,0.801907680161989,"Not_significant",-0.0239979262434789,NA,NA,NA
"ENSG00000141068.14",78.8353651739557,-0.145032108014991,0.946241679659832,"KSR1","all genes",250.510294765796,0.301315215921303,0.351243606815574,23.1411943117187,0.167575931904733,0.956396342033735,"Not_significant",-0.0239979262434789,NA,NA,NA
"ENSG00000143624.14",447.093240263012,-0.0574892258938417,0.946241679659832,"INTS3","all genes",1090.03469764761,-0.0497960090627889,0.855829172825525,185.58974559029,-0.0941237413785514,0.9325907890895,"Not_significant",-0.0239979262434789,NA,NA,NA
"ENSG00000148291.10",135.986642071861,0.101969619842681,0.946241679659832,"SURF2","all genes",259.5010840274,0.13944336169753,0.755488060414326,68.2992246828149,0.257290510164396,0.83738653287597,"Not_significant",-0.0239979262434789,NA,NA,NA
"ENSG00000164338.10",279.725306251014,-0.0743344946565504,0.946241679659832,"UTP15","all genes",664.245035065921,0.0596717286155642,0.859973459151853,119.042081528811,0.000582579281811515,0.999779892256554,"Not_significant",-0.0239979262434789,NA,NA,NA
"ENSG00000170473.17",157.804734446443,-0.0984612706355056,0.946241679659832,"PYM1","all genes",363.930400991036,-0.0143915935744563,0.977143911669148,68.9263117552216,-0.0971018664192558,0.957802255131589,"Not_significant",-0.0239979262434789,NA,NA,NA
"ENSG00000189050.16",94.7849676650268,-0.129285446132255,0.946241679659832,"RNFT1","all genes",288.074300250641,-0.155856626401548,0.686709119576012,29.9823339760714,-0.275499410792237,0.917929523705681,"Not_significant",-0.0239979262434789,NA,NA,NA
"ENSG00000198373.12",286.775800751224,0.0717942539046894,0.946241679659832,"WWP2","all genes",668.618316169875,-0.103638228759529,0.712633659838604,124.070300535634,-0.0186516195980734,0.989529944573378,"Not_significant",-0.0239979262434789,NA,NA,NA
"ENSG00000225663.8",176.861488105969,-0.0951810787970178,0.946241679659832,"MCRIP1","all genes",464.823422564703,0.166790087006262,0.569467763864147,67.8895791904019,0.0839443115807679,0.964068759109316,"Not_significant",-0.0239979262434789,NA,NA,NA
"ENSG00000272414.6",143.773879262323,0.110855082908226,0.946241679659832,"FAM47E-STBD1","all genes",468.169858395312,0.101389963746277,0.776580424948742,40.3686796223328,0.227809549073102,0.921387596769702,"Not_significant",-0.0239979262434789,NA,NA,NA
"ENSG00000279073.3",58.3283895168269,0.148922863033612,0.946241679659832,"AL807752.6","all genes",79.3340328463656,0.0349154994752197,0.970976691255161,34.5474351084146,0.196763984634533,0.937761248361881,"Not_significant",-0.0239979262434789,NA,NA,NA
"ENSG00000005302.19",60.5224752760557,-0.162552420494254,0.946269685247339,"MSL3","all genes",170.252229334363,-0.0478611563016606,0.940996473199488,21.393064161823,-0.20487190118416,0.947218152627034,"Not_significant",-0.0239850727702126,NA,NA,NA
"ENSG00000008853.16",90.8558809263831,0.133470958466428,0.946269685247339,"RHOBTB2","all genes",266.503755909685,-0.0933620300720034,0.853194737606156,30.3286258794718,0.0551290422928784,0.983794163264286,"Not_significant",-0.0239850727702126,NA,NA,NA
"ENSG00000079387.14",147.679603234436,0.112476081415718,0.946269685247339,"SENP1","all genes",533.174298965814,0.0649958236506982,0.857217201360018,32.8689818235757,0.189604916491342,0.94327154032356,"Not_significant",-0.0239850727702126,NA,NA,NA
"ENSG00000103064.15",220.868089631273,-0.0871075500417365,0.946269685247339,"SLC7A6","all genes",727.192832831643,0.183243292668108,0.371865926758122,60.6833338443736,0.115537101707564,0.951973432818649,"Not_significant",-0.0239850727702126,NA,NA,NA
"ENSG00000111711.10",358.634976122032,0.077621637319119,0.946269685247339,"GOLT1B","all genes",1119.75322200254,-0.131381343824594,0.548875970679393,108.603817320528,-0.0390798013201465,0.979005122263953,"Not_significant",-0.0239850727702126,NA,NA,NA
"ENSG00000111845.5",223.400544594127,0.0773368578078577,0.946269685247339,"PAK1IP1","all genes",480.211232190224,-0.0308188978487183,0.939740097334488,103.338950780421,0.0605161575000222,0.971303079107816,"Not_significant",-0.0239850727702126,NA,NA,NA
"ENSG00000116761.12",89.1285733257806,0.12608364255373,0.946269685247339,"CTH","all genes",118.990107085865,-0.230843858928757,0.706817805354395,53.1478109443362,-0.0920329206676969,0.965383206038921,"Not_significant",-0.0239850727702126,NA,NA,NA
