"","baseMean_riborna","log2FoldChange_riborna","padj_riborna","symb","biotype","baseMean_rna","log2FoldChange_rna","padj_rna","baseMean_ribo","log2FoldChange_ribo","padj_ribo","tx_type","log10_padj_riborna","symb_deplot","nudgey","nudgex","five_cds_iaa_dmso","five_cds_IAA3Y_IAA3XWT","Tx_class"
"ENSG00000136156.15",1030.9477948173,-0.0175874266231698,0.977073246603547,"ITM2B","all genes",1073.80657587602,-0.186051435507043,0.297652625538032,761.355081076621,-0.196575921635963,0.414771600844834,"Not_significant",-0.0100728780382759,NA,NA,NA,-0.0172055201409153,0.0542508955414982,"Not_significant"
"ENSG00000138593.9",336.981033170925,0.0272885722149874,0.977073246603547,"SECISBP2L","all genes",745.215673557717,-0.105240766094875,0.694261914172266,153.083426236988,-0.0734879349013225,0.989860809722122,"Not_significant",-0.0100728780382759,NA,NA,NA,0.528324661128945,0.624490864907794,"Not_significant"
"ENSG00000138834.13",118.746587683031,-0.0474139377902331,0.977073246603547,"MAPK8IP3","all genes",317.614508959169,0.139640328136872,0.722100653453658,40.5812805797471,0.112368372849625,0.989860809722122,"Not_significant",-0.0100728780382759,NA,NA,NA,1.06611783686313,0.695145418471579,"Not_significant"
"ENSG00000139146.14",141.50527046987,-0.0442576306271592,0.977073246603547,"SINHCAF","all genes",418.518456876001,0.000871341496532442,0.998227034442414,38.6240952017302,-0.0387059163012674,0.999041873733936,"Not_significant",-0.0100728780382759,NA,NA,NA,0.0779177486347717,-0.0847286497727672,"Not_significant"
"ENSG00000140612.14",578.995231897031,-0.0216032718802992,0.977073246603547,"SEC11A","all genes",1424.0847058379,-0.24396427053918,0.0929323973125219,228.109185830312,-0.258042062786538,0.717742335345053,"Not_significant",-0.0100728780382759,NA,NA,NA,0.604153648814066,0.0267761622707208,"Not_significant"
"ENSG00000140990.15",851.695969287489,-0.0180924398881214,0.977073246603547,"NDUFB10","all genes",1441.44072901832,0.0120407295949026,0.971690481754127,494.322004887719,0.00101935122900522,0.999041873733936,"Not_significant",-0.0100728780382759,NA,NA,NA,0.137446844314374,-0.563905198741471,"Not_significant"
"ENSG00000144021.3",297.189058994713,0.0288574746395185,0.977073246603547,"CIAO1","all genes",579.463053438786,0.223775814279818,0.316521278230275,153.923509598764,0.263887393914028,0.83786088245846,"Not_significant",-0.0100728780382759,NA,NA,NA,0.849536085207089,0.227877960420178,"Not_significant"
"ENSG00000146085.8",122.838069922907,0.0396446745206578,0.977073246603547,"MMUT","all genes",186.622119800078,-0.3668237705738,0.297542110954751,76.4610151072809,-0.316450856600724,0.881213357716195,"Not_significant",-0.0100728780382759,NA,NA,NA,-0.594872680348202,0.503651230632603,"Not_significant"
"ENSG00000149503.13",470.202315973532,-0.0234136460005389,0.977073246603547,"INCENP","all genes",643.961028271466,-0.105163624063505,0.720309881262879,309.783204150986,-0.122252130477846,0.9355362086296,"Not_significant",-0.0100728780382759,NA,NA,NA,0.0992749464697397,-0.183433070842748,"Not_significant"
"ENSG00000150961.15",403.535377951743,0.0237877417819888,0.977073246603547,"SEC24D","all genes",723.561285762408,-0.234522364219538,0.23024778323496,224.331545596206,-0.202749062715847,0.863368547941177,"Not_significant",-0.0100728780382759,NA,NA,NA,0.238477127234203,-1.06056444085504,"Not_significant"
"ENSG00000151233.11",79.063150255382,-0.0489512166540591,0.977073246603547,"GXYLT1","all genes",123.904461947998,0.24223138371732,0.657191540907664,48.3006599710489,0.197719334782264,0.980781816624183,"Not_significant",-0.0100728780382759,NA,NA,NA,0.349630503266601,-0.765418169655638,"Not_significant"
"ENSG00000153904.20",52.5645402049067,0.0624453987393058,0.977073246603547,"DDAH1","all genes",83.6317389894266,0.461817141988164,0.418009564150927,31.8065130835083,0.522434430770148,0.867365793604448,"Not_significant",-0.0100728780382759,NA,NA,NA,0.120666494083831,-0.266049878205241,"Not_significant"
"ENSG00000155099.8",95.6541667978751,-0.0455658787350727,0.977073246603547,"PIP4P2","all genes",173.748161388084,-0.0633811491774867,0.922181824164381,52.6361372201447,-0.102195821413784,0.989860809722122,"Not_significant",-0.0100728780382759,NA,NA,NA,0.684958290697878,-0.0949212330708749,"Not_significant"
"ENSG00000156398.13",58.3288060594808,0.0574192453520937,0.977073246603547,"SFXN2","all genes",82.9919817672444,0.0687537746674447,0.942959931475605,37.6752542469866,0.130336308425566,0.989860809722122,"Not_significant",-0.0100728780382759,NA,NA,NA,0.0992657865729855,0.739539537830033,"Not_significant"
"ENSG00000157349.16",112.188843040405,-0.0405467315602459,0.977073246603547,"DDX19B","all genes",214.739999171623,0.082467029784421,0.877041064187172,59.0713559815652,0.0495707104857261,0.999041873733936,"Not_significant",-0.0100728780382759,NA,NA,NA,0.272383571421361,0.291110502897574,"Not_significant"
"ENSG00000157538.14",177.642402774339,0.0339419886278623,0.977073246603547,"VPS26C","all genes",328.41252107877,0.1493841762363,0.679061857774562,96.3624084569666,0.190416868869079,0.958494721652814,"Not_significant",-0.0100728780382759,NA,NA,NA,-1.26370653621061,-0.0787416144350155,"Not_significant"
"ENSG00000160783.19",192.71568678988,0.0327458947531553,0.977073246603547,"PMF1","all genes",276.041958602371,-0.108014331610507,0.810409763940309,124.025831941681,-0.0695610287465427,0.989860809722122,"Not_significant",-0.0100728780382759,NA,NA,NA,-0.389693887480229,-0.352219923825788,"Not_significant"
"ENSG00000161048.11",58.4294621919838,-0.0560459116127081,0.977073246603547,"NAPEPLD","all genes",89.1827011375142,0.0293903847077309,0.976596905248453,36.2685430361058,-0.0216335816000001,0.999041873733936,"Not_significant",-0.0100728780382759,NA,NA,NA,0.622825621869215,0.304854581528421,"Not_significant"
"ENSG00000162772.17",149.825058372229,-0.0374994651191601,0.977073246603547,"ATF3","all genes",221.09170349995,0.708709906868255,0.00779924965400679,94.8779235949067,0.677412973307403,0.192985574933683,"RNA_up",-0.0100728780382759,NA,0,0,0.157619741041544,0.115526914622944,"RNA_up"
"ENSG00000162817.7",41.7326943794607,0.0690585734908071,0.977073246603547,"C1orf115","all genes",25.1140303718301,-0.129126247437843,0.941907222199292,35.2781299935857,-0.0495341909764951,0.999041873733936,"Not_significant",-0.0100728780382759,NA,NA,NA,-0.398627594660528,0.682573297347578,"Not_significant"
"ENSG00000163320.11",187.608421140682,0.03445068825754,0.977073246603547,"CGGBP1","all genes",444.304882750602,0.267658132921053,0.268388520893673,78.0935498612608,0.309308568541733,0.89009699370804,"Not_significant",-0.0100728780382759,NA,NA,NA,-0.0557204538923814,0.935154133699342,"Not_significant"
"ENSG00000163660.11",237.830777842716,-0.0305419393863398,0.977073246603547,"CCNL1","all genes",584.877243949355,0.185651862394589,0.436140919366426,93.7214038048857,0.158420649392832,0.971418706744454,"Not_significant",-0.0100728780382759,NA,NA,NA,0.877362181873595,-0.0919904814374346,"Not_significant"
"ENSG00000164291.17",55.5494206902307,0.0588720038525762,0.977073246603547,"ARSK","all genes",76.8520377091972,0.00554127229018274,0.996620629068482,36.4181043422411,0.0780192117875794,0.99740893237488,"Not_significant",-0.0100728780382759,NA,NA,NA,0.771807041682696,0.0303360783709587,"Not_significant"
"ENSG00000164754.15",2531.17396281322,0.0145486422951284,0.977073246603547,"RAD21","all genes",5022.54847089401,-0.240048106971103,0.0210492758495376,1289.52751305658,-0.218531066447657,0.105718946395901,"Not_significant",-0.0100728780382759,NA,NA,NA,0.125257951485365,0.424661118576653,"Not_significant"
"ENSG00000165288.11",107.969413308181,-0.0485814107663758,0.977073246603547,"BRWD3","all genes",303.483427629378,-0.117161661547423,0.776839443986769,33.3226984677065,-0.16048756105352,0.989860809722122,"Not_significant",-0.0100728780382759,NA,NA,NA,1.60378113953891,NA,"Not_significant"
"ENSG00000167202.11",152.032620668159,0.0381180356707383,0.977073246603547,"TBC1D2B","all genes",317.136431204684,0.115697745944017,0.783717984064933,73.7102169921141,0.156978493249199,0.984331605016751,"Not_significant",-0.0100728780382759,NA,NA,NA,-1.21012492949355,0.599888419739442,"Not_significant"
"ENSG00000171262.11",285.951366199226,0.0316887554942213,0.977073246603547,"FAM98B","all genes",124.044549679785,-0.325487394627833,0.539785382805025,253.394528425385,-0.295745661703951,0.566631195509758,"Not_significant",-0.0100728780382759,NA,NA,NA,-0.376874410650379,-0.0908907052277873,"Not_significant"
"ENSG00000171863.15",2711.3792601344,0.0316648511231956,0.977073246603547,"RPS7","all genes",10874.4367332581,-0.100893575499171,0.520632239943305,46.3419414870732,-0.0570211846334092,0.999041873733936,"Not_significant",-0.0100728780382759,NA,NA,NA,0.187509497914993,-0.28723112614931,"Not_significant"
"ENSG00000173011.12",77.5673736561367,-0.0571107934985724,0.977073246603547,"TADA2B","all genes",190.423853702809,0.469762386297578,0.159504401740902,30.6436136642167,0.422470783468626,0.935760611537788,"Not_significant",-0.0100728780382759,NA,NA,NA,1.93232350338177,0.632193272249145,"Not_significant"
"ENSG00000178028.14",111.060937490956,-0.0460611057020387,0.977073246603547,"DMAP1","all genes",131.475374221047,0.096322259453963,0.896058046432469,78.1862523158495,0.0528391556813493,0.997230623840168,"Not_significant",-0.0100728780382759,NA,NA,NA,0.578407986066838,0.758048677212208,"Not_significant"
"ENSG00000181458.10",79.755025134491,-0.051037553507873,0.977073246603547,"TMEM45A","all genes",177.657299224841,-0.367561319473464,0.307823543665628,35.9119761162685,-0.419346523008603,0.909137643760304,"Not_significant",-0.0100728780382759,NA,NA,NA,0.618275246151084,-0.0536519360519742,"Not_significant"
"ENSG00000187522.16",200.084930049594,0.0318282191391519,0.977073246603547,"HSPA14","all genes",458.231958565122,0.214173286103506,0.407856612712888,87.0762603844167,0.255443160653449,0.911823777674907,"Not_significant",-0.0100728780382759,NA,NA,NA,0.00604779805277036,0.544811145387148,"Not_significant"
"ENSG00000197147.13",112.505905924439,0.0469268834176016,0.977073246603547,"LRRC8B","all genes",325.680310855328,0.0963809235201061,0.818820728640176,32.4282067027622,0.142832031603405,0.989860809722122,"Not_significant",-0.0100728780382759,NA,NA,NA,0.179917083820515,-0.336408681628104,"Not_significant"
"ENSG00000197324.9",372.99724366626,-0.0247657381656708,0.977073246603547,"LRP10","all genes",794.340644921106,0.157064679723847,0.489334480370008,176.869890702003,0.141186683846614,0.958494721652814,"Not_significant",-0.0100728780382759,NA,NA,NA,0.530359745212541,-0.24290064260883,"Not_significant"
"ENSG00000198873.12",90.1091515380098,-0.0522282256367609,0.977073246603547,"GRK5","all genes",247.112631814328,-0.222198477958819,0.555947408208163,29.3078632449982,-0.259670938397205,0.980732438074702,"Not_significant",-0.0100728780382759,NA,NA,NA,0.677810037715094,0.626782676415783,"Not_significant"
"ENSG00000204070.10",58.4674546874549,0.053865088907905,0.977073246603547,"SYS1","all genes",84.2790769266113,0.0446436826378409,0.96564858750269,37.5013510503657,0.102012304182864,0.991804212631457,"Not_significant",-0.0100728780382759,NA,NA,NA,0.0745294070664456,0.4572221701307,"Not_significant"
"ENSG00000205981.8",66.1995484503499,-0.0602743252597411,0.977073246603547,"DNAJC19","all genes",177.875889421899,0.104093524957433,0.852785280151817,22.4220031507076,0.0386465069566995,0.999041873733936,"Not_significant",-0.0100728780382759,NA,NA,NA,0.113872944270464,-0.049367989169246,"Not_significant"
"ENSG00000214063.11",250.566654333469,0.0291103005271345,0.977073246603547,"TSPAN4","all genes",324.447849571192,0.25116318835082,0.392349340144753,169.655779738976,0.286091040154666,0.740403617760271,"Not_significant",-0.0100728780382759,NA,NA,NA,0.0690323331756836,-0.852760587313402,"Not_significant"
"ENSG00000240682.9",213.53714429772,0.0318179150749638,0.977073246603547,"ISY1","all genes",505.025444729142,-0.000497720544966768,0.998937796011959,89.0399934863478,0.0395220761510775,0.999041873733936,"Not_significant",-0.0100728780382759,NA,NA,NA,-0.0582528736489007,-0.71335001384917,"Not_significant"
"ENSG00000240849.11",152.056996176678,0.0390284433642153,0.977073246603547,"TMEM189","all genes",288.911394751043,-0.0394392937930965,0.942620735990608,80.5773983458012,0.00236042595223919,0.999041873733936,"Not_significant",-0.0100728780382759,NA,NA,NA,1.30068026741497,-0.991018549404176,"Not_significant"
"ENSG00000272617.3",80.4493565412119,-0.050184752974828,0.977073246603547,"AC026464.6","all genes",156.905085866428,-0.113453271134017,0.847214787820445,41.6458405694906,-0.159109652122408,0.989860809722122,"Not_significant",-0.0100728780382759,NA,NA,NA,0.949073053455549,-0.0040594972250352,"Not_significant"
"ENSG00000278311.5",390.622640197691,-0.024694630763719,0.977073246603547,"GGNBP2","all genes",681.177409711107,-0.250458771036829,0.23852128590283,221.824451335317,-0.268677748956558,0.702106673882746,"Not_significant",-0.0100728780382759,NA,NA,NA,0.322660091320261,-0.25467257610753,"Not_significant"
"ENSG00000145734.19",321.637606390439,-0.0318241947825303,0.977830148425659,"BDP1","all genes",1049.96050967602,-0.00200124855315621,0.996399231044228,63.8241154606063,-0.0145309307649178,0.999041873733936,"Not_significant",-0.00973657671315906,NA,NA,NA,0.248859175891204,1.16629707992935,"Not_significant"
"ENSG00000173145.11",338.880297639862,0.0258295978523334,0.977830148425659,"NOC3L","all genes",719.638292907254,0.00916392020384038,0.983673372165845,161.195027513749,0.0429588968755497,0.994758575132668,"Not_significant",-0.00973657671315906,NA,NA,NA,0.05566645870921,-0.500693583823552,"Not_significant"
"ENSG00000185838.14",42.8016213920052,0.0651365045599657,0.978067673316188,"GNB1L","all genes",55.8540773272173,-0.0632513749177307,0.960531366421007,28.8709139966633,0.00296397498820097,0.999041873733936,"Not_significant",-0.00963109497619727,NA,NA,NA,0.113085789417165,-0.170531303212484,"Not_significant"
"ENSG00000269955.2",680.614941471236,-0.018965128162834,0.978067673316188,"FMC1-LUC7L2","all genes",1079.8574821318,-0.246872052784766,0.124131821643176,412.501250821869,-0.258978900828743,0.444758502209479,"Not_significant",-0.00963109497619727,NA,NA,NA,0.241841665756225,0.295265780013815,"Not_significant"
"ENSG00000143570.18",248.431973046178,-0.0280702448168414,0.978263267207362,"SLC39A1","all genes",519.693845952542,0.139986626984772,0.630769117755473,120.07818561472,0.118013869520757,0.985060714678741,"Not_significant",-0.00954425348516498,NA,NA,NA,0.394345202517531,-0.316096853767832,"Not_significant"
"ENSG00000122417.15",78.5108226151396,0.0510221936403613,0.978489547618855,"ODF2L","all genes",212.169458387199,-0.223135469873155,0.579355659480238,26.2983614184603,-0.170795762930794,0.989860809722122,"Not_significant",-0.00944380918400706,NA,NA,NA,0.801905683042516,1.19414311043312,"Not_significant"
"ENSG00000129657.16",385.398939622167,-0.0235824554035375,0.9785076979292,"SEC14L1","all genes",616.500202195022,-0.0826751357995181,0.803694814254188,232.369816923334,-0.0994556873334691,0.972934505985565,"Not_significant",-0.00943575339379476,NA,NA,NA,0.11388746004827,-0.201244299704913,"Not_significant"
"ENSG00000175130.7",494.815591713064,-0.0232973443522249,0.9785076979292,"MARCKSL1","all genes",451.846424262068,-0.203986736310462,0.49837241859838,380.839009526196,-0.220411604316436,0.643784203229954,"Not_significant",-0.00943575339379476,NA,NA,NA,-0.00868637990817185,0.181373646693519,"Not_significant"
"ENSG00000071994.11",417.768363406773,0.0245895734766431,0.978698554558957,"PDCD2","all genes",1080.89682830343,0.270556661394962,0.0956868455080187,151.634735057362,0.298562016014803,0.755114232371905,"Not_significant",-0.00935105309070176,NA,NA,NA,-0.931675484082281,-0.412267387574587,"Not_significant"
"ENSG00000075702.18",145.280464066977,-0.0360120779404907,0.978840990130171,"WDR62","all genes",336.147330739651,0.103951257523597,0.797065141358252,62.3889991354431,0.0781918544137778,0.992285461449788,"Not_significant",-0.009287852341698,NA,NA,NA,NA,-0.540498805271402,"Not_significant"
"ENSG00000100575.14",46.350968103946,-0.059045828693993,0.978840990130171,"TIMM9","all genes",85.0594779698275,0.149879096939068,0.850147699009164,25.2984726849389,0.0965816882120078,0.995850986318041,"Not_significant",-0.009287852341698,NA,NA,NA,0.282741068773846,0.227726723039449,"Not_significant"
"ENSG00000117862.13",326.309193716849,-0.0246621477363912,0.978840990130171,"TXNDC12","all genes",522.846701449831,-0.203746728885332,0.405526483787021,196.519256356673,-0.22285621559388,0.852220735712439,"Not_significant",-0.009287852341698,NA,NA,NA,-0.110201775705243,0.525218371116192,"Not_significant"
"ENSG00000119321.9",162.948689942491,-0.0332797117933424,0.978840990130171,"FKBP15","all genes",344.505706757701,0.00793960587069814,0.988825689527015,77.879345732772,-0.0158137186021116,0.999041873733936,"Not_significant",-0.009287852341698,NA,NA,NA,-0.191194307281634,-0.632268215499513,"Not_significant"
