"","baseMean_riborna","log2FoldChange_riborna","padj_riborna","symb","biotype","baseMean_rna","log2FoldChange_rna","padj_rna","baseMean_ribo","log2FoldChange_ribo","padj_ribo","tx_type","log10_padj_riborna","symb_deplot","nudgey","nudgex","log2FCTE"
"ENSG00000128159.12",2099.2588951939,-0.068459749459885,0.98699191930097,"TUBGCP6","all genes",6503.01659285833,-0.141174640238066,0.245210025881899,661.927104106075,-0.213262299838287,0.676131301313224,"Not_significant",-0.0056864029710569,NA,NA,NA,-0.0720876596002207
"ENSG00000130270.16",109.523814753254,-0.20009176054792,0.98699191930097,"ATP8B3","all genes",272.508243760172,0.218901037545242,0.662234703046572,44.2414079665976,0.0154896815759106,0.99397981026919,"Not_significant",-0.0056864029710569,NA,NA,NA,-0.203411355969331
"ENSG00000130303.13",605.502143301163,-0.0870634900103586,0.98699191930097,"BST2","all genes",1426.77250288878,-0.218681854482323,0.225317233924686,256.815735125254,-0.308708723457944,0.592445228733467,"Not_significant",-0.0056864029710569,NA,NA,NA,-0.0900268689756216
"ENSG00000131503.21",8833.13383061263,0.0527364598187204,0.98699191930097,"ANKHD1","all genes",13248.3432961574,0.118571583510663,0.329874733599807,4848.12296171909,0.16817810695687,0.624939062557192,"Not_significant",-0.0056864029710569,NA,NA,NA,0.0496065234462069
"ENSG00000132334.16",72.2278532579676,-0.203816203100547,0.98699191930097,"PTPRE","all genes",163.158315930361,-0.519251126367268,0.188194437945187,31.6987648195605,-0.725004651731926,0.62373917342998,"Not_significant",-0.0056864029710569,NA,NA,NA,-0.205753525364658
"ENSG00000134013.16",624.084039568613,-0.105590050082302,0.98699191930097,"LOXL2","all genes",1286.47567132571,-0.401360033686201,0.0283179323562831,291.876490714433,-0.512011595385103,0.206250022923117,"Not_significant",-0.0056864029710569,NA,NA,NA,-0.110651561698902
"ENSG00000136052.9",668.031132789994,-0.0951101476397351,0.98699191930097,"SLC41A2","all genes",1279.79055954027,-0.429475591327858,0.00197618804305742,326.491662683857,-0.52707846729171,0.193723527544398,"RNA_down",-0.0056864029710569,NA,0,0,-0.0976028759638518
"ENSG00000137288.10",2451.04850576428,0.0527522142602446,0.98699191930097,"UQCC2","all genes",5426.22783334025,-0.138047247197422,0.310161420762331,1090.37059662336,-0.0888683680172592,0.886906898755236,"Not_significant",-0.0056864029710569,NA,NA,NA,0.0491788791801627
"ENSG00000137331.12",372.282698357035,0.11315421178327,0.98699191930097,"IER3","all genes",1196.99929970278,0.179389246292796,0.405710033588521,110.758752634222,0.287362498821442,0.785609531446342,"Not_significant",-0.0056864029710569,NA,NA,NA,0.107973252528645
"ENSG00000137547.9",2142.42268182806,0.0685551764956923,0.98699191930097,"MRPL15","all genes",3888.32832705844,0.189519409577576,0.240816156554492,1077.04558935413,0.255691032098296,0.432000333738086,"Not_significant",-0.0056864029710569,NA,NA,NA,0.06617162252072
"ENSG00000139826.6",605.321269493506,0.0874236076646706,0.98699191930097,"ABHD13","all genes",1847.03215877843,0.157713470297284,0.364657444574452,194.518076517649,0.24161383837372,0.76047665848095,"Not_significant",-0.0056864029710569,NA,NA,NA,0.0839003680764356
"ENSG00000141376.22",1946.76963821179,0.0527937943110849,0.98699191930097,"BCAS3","all genes",4629.06932486578,0.0500340882052628,0.798436760003568,818.336135112887,0.0995405259543089,0.874844337886853,"Not_significant",-0.0056864029710569,NA,NA,NA,0.0495064377490461
"ENSG00000142539.9",698.74769251752,-0.107798585541177,0.98699191930097,"AC020909.1","all genes",2027.70081277417,0.170306673468932,0.317487541332723,240.260316434312,0.0581520791797293,0.962643610486508,"Not_significant",-0.0056864029710569,NA,NA,NA,-0.112154594289203
"ENSG00000143630.10",246.09935178836,-0.14736101163111,0.98699191930097,"HCN3","all genes",1016.74983110869,0.419436216019321,0.00756151129653774,40.0469052992138,0.264850249401377,0.907152682127927,"RNA_up",-0.0056864029710569,NA,0,0,-0.154585966617943
"ENSG00000147852.16",1058.19207788803,-0.299121981826194,0.98699191930097,"VLDLR","all genes",2301.23542953417,0.0341600358772156,0.983247230978924,476.585716780982,-0.27665228270454,0.895336740273266,"Not_significant",-0.0056864029710569,NA,NA,NA,-0.310812318581755
"ENSG00000151694.14",1158.62657003375,0.072760217952949,0.98699191930097,"ADAM17","all genes",2119.76955893678,-0.361379631177608,0.00366797338345278,580.731621718747,-0.291049271437019,0.465222198030791,"RNA_down",-0.0056864029710569,NA,0,0,0.0703303597405895
"ENSG00000152117.17",277.483790068887,-0.159048222679618,0.98699191930097,"AC073869.1","all genes",1287.91953807123,0.153518556096863,0.442222996422891,24.451018745487,-0.00252936273184437,0.998339175419773,"Not_significant",-0.0056864029710569,NA,NA,NA,-0.156047918828707
"ENSG00000153339.14",1754.06026175799,-0.0744482393696241,0.98699191930097,"TRAPPC8","all genes",3112.22250670198,0.128324738097712,0.454317907565218,892.461674183868,0.0519200024030166,0.946795545948268,"Not_significant",-0.0056864029710569,NA,NA,NA,-0.0764047356946955
"ENSG00000157064.11",167.50435309097,0.160466970318022,0.98699191930097,"NMNAT2","all genes",519.05951624082,1.00638544143575,4.98662497942872e-08,52.4705274702227,1.16152108402267,0.14418190238142,"RNA_up",-0.0056864029710569,NA,0,0,0.155135642586922
"ENSG00000160959.8",919.76133837675,0.0842838886847815,0.98699191930097,"LRRC14","all genes",3595.24432241307,0.00567736726697128,0.984018444765719,180.10547720392,0.0859935881527898,0.942277783718956,"Not_significant",-0.0056864029710569,NA,NA,NA,0.0803162208858185
"ENSG00000162976.13",183.614493155926,-0.147300380592529,0.98699191930097,"SLC66A3","all genes",625.696210711774,-0.704515005094341,7.20373937360665e-05,49.6945212758565,-0.852268012691779,0.369666463924634,"RNA_down",-0.0056864029710569,NA,0,0,-0.147753007597438
"ENSG00000163605.15",1843.04203950654,-0.0654918689816362,0.98699191930097,"PPP4R2","all genes",4304.34606986207,-0.0267547883508366,0.915654518010989,786.372712043642,-0.095027240483905,0.886422921256589,"Not_significant",-0.0056864029710569,NA,NA,NA,-0.0682724521330683
"ENSG00000163702.20",324.821822579506,-0.119175782044257,0.98699191930097,"IL17RC","all genes",1173.63437284464,0.0474313958037872,0.870392997581289,77.7525965062772,-0.0788624478558398,0.965814847484219,"Not_significant",-0.0056864029710569,NA,NA,NA,-0.126293843659627
"ENSG00000166578.10",73.5226123634648,0.204023139434621,0.98699191930097,"IQCD","all genes",186.162428231627,0.0184415993112313,0.981111709870873,29.2246167706269,0.221930864768343,0.936147239186281,"Not_significant",-0.0056864029710569,NA,NA,NA,0.203489265457112
"ENSG00000167785.9",843.840229542111,-0.0965658518725454,0.98699191930097,"ZNF558","all genes",3380.51249232514,0.190464957257397,0.136621754385938,152.973120452321,0.0940739397834595,0.943870931474492,"Not_significant",-0.0056864029710569,NA,NA,NA,-0.0963910174739373
"ENSG00000168679.18",59.9499911199404,-0.226819917299302,0.98699191930097,"SLC16A4","all genes",139.840290646977,0.00843143463053904,0.991910983283772,25.5990152104199,-0.216809600748087,0.940602042906749,"Not_significant",-0.0056864029710569,NA,NA,NA,-0.225241035378626
"ENSG00000170113.16",1363.39890201528,0.0741598769137199,0.98699191930097,"NIPA1","all genes",5439.71872073206,-0.202149557496387,0.122461553555894,251.23506290485,-0.131706389043763,0.887253720089321,"Not_significant",-0.0056864029710569,NA,NA,NA,0.0704431684526237
"ENSG00000170471.15",3050.03879262913,0.0652852607945968,0.98699191930097,"RALGAPB","all genes",7400.25419971887,-0.161334398826526,0.220829995738738,1261.13211091382,-0.0981945456000912,0.869540062943585,"Not_significant",-0.0056864029710569,NA,NA,NA,0.0631398532264349
"ENSG00000171444.18",2102.37151679912,0.0576031050318941,0.98699191930097,"MCC","all genes",5414.17192207982,-0.21950635841438,0.0546791279949093,823.596833931437,-0.1647813188067,0.727567458161439,"Not_significant",-0.0056864029710569,NA,NA,NA,0.05472503960768
"ENSG00000174796.12",462.881996426943,0.1119409342756,0.98699191930097,"THAP6","all genes",1236.17291991942,-0.113762430753215,0.640435286750474,174.681676024762,-0.00432048016651105,0.997474487001183,"Not_significant",-0.0056864029710569,NA,NA,NA,0.109441950586704
"ENSG00000178700.8",199.882478823262,0.127854114241523,0.98699191930097,"DHFR2","all genes",544.547060759031,-0.0725036066279146,0.848681171764971,73.8633767068877,0.0535922220876723,0.97849995134145,"Not_significant",-0.0056864029710569,NA,NA,NA,0.126095828715587
"ENSG00000179091.5",6958.78226195307,-0.0597951871003794,0.98699191930097,"CYC1","all genes",16825.9862158218,0.0576068479086074,0.753487760161422,2886.41320835912,-0.00479576472967644,0.993675465673519,"Not_significant",-0.0056864029710569,NA,NA,NA,-0.0624026126382839
"ENSG00000181218.5",6643.1081327754,0.08321959156193,0.98699191930097,"H2AW","all genes",3647.13486186059,0.257044925222367,0.128663661751314,4573.01047158076,0.334761030559314,0.198459781252613,"Not_significant",-0.0056864029710569,NA,NA,NA,0.0777161053369478
"ENSG00000183087.15",2821.05253281697,-0.109701846662349,0.98699191930097,"GAS6","all genes",8863.17663457604,-0.284466733610188,0.00681695116824809,872.816531824078,-0.396179484145075,0.389895663992743,"RNA_down",-0.0056864029710569,NA,0,0,-0.111712750534888
"ENSG00000186222.5",617.797622096738,0.100163714424173,0.98699191930097,"BLOC1S4","all genes",1592.2080832596,0.0395845397459972,0.887834223268873,241.813343390192,0.13593524995104,0.89886969772603,"Not_significant",-0.0056864029710569,NA,NA,NA,0.0963507102050427
"ENSG00000189079.17",2302.86127102836,-0.058638589053906,0.98699191930097,"ARID2","all genes",3614.07015414636,0.0797468665450443,0.653262765768477,1240.95556279376,0.018211986615018,0.981357295912209,"Not_significant",-0.0056864029710569,NA,NA,NA,-0.0615348799300262
"ENSG00000196782.12",380.826055097215,-0.101456586576617,0.98699191930097,"MAML3","all genes",1142.28100979183,0.185289571225919,0.346932371531678,125.328057108329,0.0810093270854649,0.952482600984208,"Not_significant",-0.0056864029710569,NA,NA,NA,-0.104280244140454
"ENSG00000198105.14",825.628470396364,0.0916394679802663,0.98699191930097,"ZNF248","all genes",2367.65883287998,0.0828981213674477,0.702183807982041,287.486445081064,0.171627360656359,0.832996822676222,"Not_significant",-0.0056864029710569,NA,NA,NA,0.0887292392889118
"ENSG00000198162.12",1792.71183423702,0.0693735182111997,0.98699191930097,"MAN1A2","all genes",5198.66374177376,-0.0801843717664384,0.631912360808948,616.294813497061,-0.0133636465147684,0.989120811808624,"Not_significant",-0.0056864029710569,NA,NA,NA,0.06682072525167
"ENSG00000206337.12",190.186055121418,-0.175706712059936,0.98699191930097,"HCP5","all genes",834.262853553499,-0.110552935226325,0.705571580194914,23.9617332494928,-0.299357621323551,0.923037864628477,"Not_significant",-0.0056864029710569,NA,NA,NA,-0.188804686097226
"ENSG00000213190.4",2002.93678211797,0.0698568224044561,0.98699191930097,"MLLT11","all genes",4946.52780636201,-0.156232215911422,0.338536993072207,815.547482262949,-0.0886457032422492,0.894392062677268,"Not_significant",-0.0056864029710569,NA,NA,NA,0.0675865126691725
"ENSG00000213920.9",361.372176363644,0.107697986432198,0.98699191930097,"MDP1","all genes",844.217890526219,0.231581594431982,0.296581147868855,154.068908593519,0.335577617761235,0.660026122124342,"Not_significant",-0.0056864029710569,NA,NA,NA,0.103996023329254
"ENSG00000214174.8",204.89063917303,0.136905272766684,0.98699191930097,"AMZ2P1","all genes",672.435886886747,-0.251578984498091,0.299672099638183,59.0562367517012,-0.117786120064658,0.951731099031421,"Not_significant",-0.0056864029710569,NA,NA,NA,0.133792864433433
"ENSG00000233937.7",416.118043584848,-0.141274270286244,0.98699191930097,"AC008443.1","all genes",1711.65567705704,0.0778926043321607,0.800623837493371,69.0969699677379,-0.0697692455752648,0.973239604147942,"Not_significant",-0.0056864029710569,NA,NA,NA,-0.147661849907425
"ENSG00000234518.2",246.665725125415,0.170964193260703,0.98699191930097,"PTGES3P1","all genes",202.393809001498,0.0431193023270277,0.951167340121017,159.8814590529,0.208392681458115,0.870718971791106,"Not_significant",-0.0056864029710569,NA,NA,NA,0.165273379131087
"ENSG00000237190.4",1772.59967240948,0.104145704723002,0.98699191930097,"CDKN2AIPNL","all genes",5082.49440805871,0.311402382216753,0.0112704189381302,617.646776299834,0.414512537619505,0.345287624504117,"Not_significant",-0.0056864029710569,NA,NA,NA,0.103110155402753
"ENSG00000245248.8",47.4061878705886,0.283793271072233,0.98699191930097,"USP2-AS1","all genes",110.04269985239,0.321153316528977,0.601754456372494,20.2394460146016,0.60683191055357,0.809776122630954,"Not_significant",-0.0056864029710569,NA,NA,NA,0.285678594024593
"ENSG00000246203.2",380.064842395888,0.107274270499049,0.98699191930097,"AL353807.3","all genes",1414.57376026385,0.0123515695231302,0.971335492753024,84.8263669040697,0.117014151788947,0.94189728722762,"Not_significant",-0.0056864029710569,NA,NA,NA,0.104662582265817
"ENSG00000249855.1",108.383609421009,0.183971640880761,0.98699191930097,"EEF1A1P19","all genes",376.155852497746,-0.00873212344586963,0.987757823203207,28.1922402097737,0.173250721886621,0.950372753922702,"Not_significant",-0.0056864029710569,NA,NA,NA,0.181982845332491
"ENSG00000259053.1",125.16471650368,0.157285468156204,0.98699191930097,"AL137230.3","all genes",174.473046373724,0.100010568256706,0.879272917461406,70.6359371986752,0.25427788717785,0.861885539552958,"Not_significant",-0.0056864029710569,NA,NA,NA,0.154267318921144
"ENSG00000263266.2",112.707082374096,0.185667305630768,0.98699191930097,"RPS7P1","all genes",277.669644695215,0.101963812853287,0.833738011755929,45.9458040480557,0.282908654495858,0.892450125331802,"Not_significant",-0.0056864029710569,NA,NA,NA,0.180944841642571
"ENSG00000265273.1",49.2126092417666,0.26823643945693,0.98699191930097,"PGDP1","all genes",31.7527052152629,-0.0714776500665358,0.968833907957428,33.1834665185256,0.192074767563675,0.939406258230007,"Not_significant",-0.0056864029710569,NA,NA,NA,0.26355241763021
"ENSG00000269374.1",59.902878196417,0.245967217278304,0.98699191930097,"AC011497.2","all genes",33.0667780292082,-0.363977336801736,0.783276291342484,41.218420843035,-0.125025452260009,0.957131319730484,"Not_significant",-0.0056864029710569,NA,NA,NA,0.238951884541728
"ENSG00000283041.1",439.537945055812,0.104693391980557,0.98699191930097,"AC008038.1","all genes",1623.55686253842,0.0539494762268622,0.835701182546091,100.025361439211,0.152087288445054,0.924299694093804,"Not_significant",-0.0056864029710569,NA,NA,NA,0.098137812218192
"ENSG00000287542.1",936.397146081116,0.0668557953216769,0.98699191930097,"AC098582.1","all genes",1734.88084568659,-0.126653875437739,0.490504019666708,465.94683509402,-0.0624440808898465,0.94169682990259,"Not_significant",-0.0056864029710569,NA,NA,NA,0.0642097945478923
"ENSG00000123360.12",327.340978962037,0.101669762541336,0.987077864751244,"PDE1B","all genes",838.019761132501,-0.575085984929984,0.000264369087096,129.168098220502,-0.477092549698734,0.470222551655282,"RNA_down",-0.00564858704871845,NA,0,0,0.0979934352312507
"ENSG00000142102.16",419.584038585637,-0.133193219051458,0.987077864751244,"PGGHG","all genes",1634.50751897359,0.0193437382968792,0.951435822906574,83.1706047954985,-0.121534944960514,0.947845791106535,"Not_significant",-0.00564858704871845,NA,NA,NA,-0.140878683257393
"ENSG00000041982.16",801.899094626778,-0.0983174990503461,0.98708994526509,"TNC","all genes",1254.3484780135,-0.487378547186955,0.00363851355838809,433.55659990005,-0.590863142408261,0.056049163948581,"RNA_down",-0.00564327189721487,NA,0,0,-0.103484595221306
"ENSG00000105617.4",511.277322786127,-0.0791849884703469,0.98708994526509,"LENG1","all genes",802.713711741211,-0.0465750593797326,0.890490236212859,275.716039411919,-0.12944900340912,0.886422921256589,"Not_significant",-0.00564327189721487,NA,NA,NA,-0.0828739440293874
"ENSG00000131791.8",906.538335295166,-0.0885763404322038,0.98708994526509,"PRKAB2","all genes",3838.86083737403,-0.147321981078742,0.334222411135814,134.479842009092,-0.241595967091788,0.810483581125422,"Not_significant",-0.00564327189721487,NA,NA,NA,-0.0942739860130454
"ENSG00000134255.14",2464.00718069348,-0.0642675286340189,0.98708994526509,"CEPT1","all genes",3549.70669610184,-0.169372675691604,0.218270926751808,1375.43406942934,-0.237706027575204,0.5044602647667,"Not_significant",-0.00564327189721487,NA,NA,NA,-0.0683333518835998
"ENSG00000138767.13",1032.15209272655,0.0940057874806512,0.98708994526509,"CNOT6L","all genes",3814.43440163566,-0.265310523629429,0.0487406698184405,234.703998542414,-0.174012211539344,0.847128196284496,"Not_significant",-0.00564327189721487,NA,NA,NA,0.0912983120900856
"ENSG00000168000.14",679.295275783838,-0.0846765354841211,0.98708994526509,"BSCL2","all genes",2337.6295802352,0.189884047046988,0.176335703038981,179.53723070552,0.10212799475224,0.934998182617656,"Not_significant",-0.00564327189721487,NA,NA,NA,-0.0877560522947479
