"","baseMean_riborna","log2FoldChange_riborna","padj_riborna","symb","biotype","baseMean_rna","log2FoldChange_rna","padj_rna","baseMean_ribo","log2FoldChange_ribo","padj_ribo","tx_type","log10_padj_riborna","symb_deplot","nudgey","nudgex","log10_padj_riborna_flat"
"ENSG00000204856.12",107.207324228583,0.0353163734410936,1,"FAM216A","all genes",308.203113146011,-0.081734953295071,0.99992408498771,37.1754914129651,-0.0078336441216027,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000204859.13",116.131585966769,0.0366591473292119,1,"ZBTB48","all genes",431.067825641121,-0.106770362265823,0.99992408498771,31.3705940881075,-0.0626340327290656,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000204899.6",149.924345748185,-0.12853024223163,1,"MZT1","all genes",498.259534186865,0.0178671317973751,0.99992408498771,45.8430171723469,-0.1177184954588,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000204922.5",127.030222486618,-0.137513675290868,1,"UQCC3","all genes",332.107779445812,0.0282416035995721,0.99992408498771,47.0895107418661,-0.107044954728588,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000204954.10",68.8123375024211,0.0807739179980396,1,"C12orf73","all genes",121.306179223775,-0.0586018268348068,0.99992408498771,30.88068781908,0.0325079440755901,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000205138.3",64.5435701896738,0.435523588507158,1,"SDHAF1","all genes",182.48260244364,-0.0955291101971979,0.99992408498771,22.6757726114214,0.363192067462218,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000205155.8",207.266899566822,-0.181749149142174,1,"PSENEN","all genes",369.017338268921,0.355104081695312,0.99992408498771,92.6346380361568,0.169462424992706,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000205189.12",304.287278662155,0.170766476580458,1,"ZBTB10","all genes",1107.72611220772,-0.0465218765434876,0.99992408498771,84.2226476422439,0.114556649111092,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000205208.5",96.5324589047767,-0.23911818271027,1,"C4orf46","all genes",403.604473635472,-0.0455322396521555,0.99992408498771,21.9341513944713,-0.249109606013541,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000205220.12",160.700969811939,0.0279917784262525,1,"PSMB10","all genes",292.758781783194,0.1825258331194,0.99992408498771,71.2146697259706,0.219405595019518,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000205250.9",498.813686982552,-0.0854258043972155,1,"E2F4","all genes",2531.94402733383,-0.0724681748033755,0.99992408498771,72.4626355832548,-0.177023542093994,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000205302.7",332.948789476053,0.127719923850036,1,"SNX2","all genes",1167.36952572689,-0.0858997006994156,0.99992408498771,96.1876233979985,0.0571876095314786,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000205323.9",280.422631847835,0.111725026512257,1,"SARNP","all genes",1060.12391285746,-0.139974440142613,0.99992408498771,74.0030029464389,-0.0470532152570874,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000205339.10",671.616246856064,-0.0998283563181442,1,"IPO7","all genes",2559.72035132601,0.0575336747512446,0.99992408498771,175.33334650175,-0.035871152714363,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000205352.11",172.226312728916,-0.24361492572418,1,"PRR13","all genes",868.263180348542,-0.0182088770809315,0.99992408498771,25.56288445238,-0.252218165762621,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000205413.8",171.067312148594,0.0475257528741083,1,"SAMD9","all genes",647.861960854982,0.729211286636523,5.28013170460086e-07,45.0160599138736,0.767913687984293,0.999476973742387,"RNA_up",0,NA,0,0,0
"ENSG00000205517.12",112.747251213377,0.0797171830481452,1,"RGL3","all genes",254.541683616478,-0.0610723274946552,0.99992408498771,45.4903089998561,0.0170922687056763,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000205531.13",492.21298374341,-0.0623839152188572,1,"NAP1L4","all genes",1823.37108492997,0.0266215757211906,0.99992408498771,133.280023422634,-0.0213489728973062,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000205542.11",172.237874531578,0.139157716937248,1,"TMSB4X","all genes",709.256612652488,0.106412712887682,0.99992408498771,40.1202017672024,0.270513053779751,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000205581.11",733.590168677084,-0.0527503802946234,1,"HMGN1","all genes",2377.58667431351,0.0512892933935726,0.99992408498771,229.839975623221,0.0023176789763209,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000205726.15",172.479645412737,-0.172836911323931,1,"ITSN1","all genes",671.001577477658,0.064887090247444,0.99992408498771,43.7696175611639,-0.116185192481479,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000205730.6",348.771847354564,-0.0132303417580556,1,"ITPRIPL2","all genes",1477.48173407061,-0.0644835463635806,0.99992408498771,77.4753172747502,-0.0661916214880425,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000205758.12",76.6201232226557,0.250493150400264,1,"CRYZL1","all genes",206.937803198299,0.121088365008395,0.99992408498771,27.7958545399407,0.34984513353449,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000205765.9",162.681972499983,-0.0216370088075136,1,"C5orf51","all genes",856.345990129247,-0.110189777323534,0.99992408498771,20.8356403029099,-0.154141848052185,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000205903.7",162.463365820645,0.0384869360830045,1,"ZNF316","all genes",455.255229163866,-0.0825816058068594,0.99992408498771,57.4197490758927,-0.0497602954775943,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000205922.5",84.9820016730197,-0.0927577790849613,1,"ONECUT3","all genes",249.266601295927,-0.0818790040945791,0.99992408498771,29.0210676666152,-0.176586277783616,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000205937.12",553.977888791005,-0.0299876431675551,1,"RNPS1","all genes",2047.79661111493,-0.0927158500740751,0.99992408498771,150.439539156224,-0.115792467707233,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000205981.8",100.409640327505,0.111931319352069,1,"DNAJC19","all genes",277.679307966217,-0.0572102327098489,0.99992408498771,35.8382846862183,0.0420975133265929,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000206053.13",493.210070341965,0.0372236953865368,1,"JPT2","all genes",1549.92040498863,-0.0532440865416305,0.99992408498771,158.963687347409,-0.0115820183603589,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000206075.14",105.737298022747,-0.146723400582962,1,"SERPINB5","all genes",266.997775144414,0.0884632140893269,0.99992408498771,40.0704621260096,-0.0689724367959227,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000206341.7",99.9953051011389,0.320163448579253,1,"HLA-H","all genes",200.324310041994,0.0643560298247684,0.99992408498771,42.6689021088865,0.391590555121732,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000206418.4",221.748868664474,0.114989952023164,1,"RAB12","all genes",862.118038680349,0.144592345674106,0.99992408498771,56.3439491191124,0.275681453268229,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000206503.13",1735.42113217021,0.0667377753558012,1,"HLA-A","all genes",3844.35415590282,0.0659463862001038,0.99992408498771,706.687056751772,0.134721597658648,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000206527.10",346.257579358699,-0.109144872741856,1,"HACD2","all genes",1257.67759323716,0.00574856336687462,0.99992408498771,96.0564200306084,-0.117035026557567,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000206560.11",391.142671308112,0.0713841297573556,1,"ANKRD28","all genes",1841.7597697286,-0.0316800593113268,0.99992408498771,69.966373314198,0.0391279244496326,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000207175.1",22956.7259497617,0.0824113615780586,1,"RNU1-67P","all genes",165.213181208183,-0.265214898467372,0.99992408498771,13992.5720306572,-0.178556104557492,0.575414842462164,"Not_significant",0,NA,NA,NA,0
"ENSG00000207205.1",75.3783249660406,0.443639923615831,1,"RNVU1-15","all genes",21.7491338133986,-0.0417872476887921,0.99992408498771,44.0018446651332,0.376041396154424,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000207501.1",74.4534409800297,0.347326015077266,1,"RNVU1-14","all genes",44.006083581873,0.158467565039034,0.99992408498771,41.3872546309471,0.471382185307483,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000210049.1",87.079287293543,-0.200876285372225,1,"MT-TF","all genes",35.681937629848,0.181639300327541,0.99992408498771,49.8641347525482,-0.0101336516749315,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000210112.1",58.1935556558998,-0.246689644371069,1,"MT-TM","all genes",39.4343315250088,-0.238920809982668,0.99992408498771,31.8921317303981,-0.483140552615701,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000210164.1",48.9984933551872,-0.240190832910648,1,"MT-TG","all genes",20.5575615515731,0.126501312923638,0.99992408498771,28.0057509184868,-0.0955344485068184,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000210176.1",41.881546510113,-0.31653056803261,1,"MT-TH","all genes",28.5697957214475,0.0525237340576902,0.99992408498771,22.9453893955826,-0.268062404170924,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000210184.1",113.666745782301,-0.0964124285157262,1,"MT-TS2","all genes",23.7070682195673,-0.165662573556663,0.99992408498771,67.1582537873137,-0.253072166144258,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000210196.2",116.269405677176,0.0545373168444658,1,"MT-TP","all genes",138.055818104313,-0.200832766379156,0.99992408498771,58.3150789857038,-0.166929391540225,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000211450.10",299.074971295516,0.117029661313152,1,"SELENOH","all genes",734.213263406475,0.0234871950530284,0.99992408498771,115.240997738949,0.132818999013083,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000211455.8",135.150929808405,-0.167718493048832,1,"STK38L","all genes",662.181293293994,0.0549407035003863,0.99992408498771,21.8084588279747,-0.113528498139398,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000211456.13",128.846292370318,-0.355885730456803,1,"SACM1L","all genes",411.360821064962,0.0163872591323535,0.99992408498771,40.9280324077075,-0.347883469829001,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000211584.14",72.8494983644817,-0.487171644648387,1,"SLC48A1","all genes",233.012166179559,-0.0839056984578601,0.99992408498771,23.1108715103464,-0.550697440075476,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000212724.3",84.5361636020799,0.331278072354723,1,"KRTAP2-3","all genes",151.310096588216,0.214046407089944,0.99992408498771,37.710584774099,0.517791190339783,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000213015.9",125.091729233806,0.275407139950601,1,"ZNF580","all genes",207.423771406324,-0.0658733113861821,0.99992408498771,57.313070609869,0.197379539867404,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000213066.13",130.543420829271,-0.150783650668852,1,"FGFR1OP","all genes",461.305257907282,-0.0638011532125794,0.99992408498771,37.4030420631254,-0.193096983645847,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000213079.9",459.18415724283,-0.0721032515618446,1,"SCAF8","all genes",1768.02433721596,-0.110461632154899,0.99992408498771,118.225559101625,-0.197272536649609,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000213145.10",533.300838442658,-0.000935863022022312,1,"CRIP1","all genes",448.744657826707,0.33117449140965,0.99992408498771,284.280890753795,0.331931185704984,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000213160.10",174.422178316473,-0.224569000316242,1,"KLHL23","all genes",749.75787317266,0.0766075045891763,0.99992408498771,37.7389819907913,-0.143738344889536,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000213186.8",274.64616634639,0.0223198772580687,1,"TRIM59","all genes",1148.94580264539,-0.0501330731035438,0.99992408498771,62.3323959541126,-0.0480044361023878,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000213204.8",71.2107976013649,-0.00267126546311137,1,"AL049697.1","all genes",236.133191819929,-0.101598238885961,0.99992408498771,21.8193359211372,-0.142369839525086,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000213221.5",71.7172586061318,-0.19212662173517,1,"DNLZ","all genes",130.859122284901,-0.0941257657821646,0.99992408498771,31.7755856398283,-0.312870637717439,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000213281.5",542.374763070084,0.0444728650500298,1,"NRAS","all genes",2532.01059171912,0.0269916129265015,0.99992408498771,99.0076397300237,0.0712138508719592,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000213380.15",271.600932080397,0.00229475458305294,1,"COG8","all genes",754.929863570371,-0.0569877882249563,0.99992408498771,96.5511977393199,-0.0413611509831303,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000213390.11",148.168327459145,-0.015149147017379,1,"ARHGAP19","all genes",645.605362287831,-0.0833590083503129,0.99992408498771,31.2806013985291,-0.105618335730505,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000213397.10",91.0811295822173,0.0139381855924125,1,"HAUS7","all genes",232.855107160261,-0.116721951086979,0.99992408498771,34.2267847800904,-0.0505781300689338,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000213442.5",141.289523831363,-0.23438500738525,1,"RPL18AP3","all genes",89.6962920303008,-0.026621505408237,0.99992408498771,77.9801896273193,-0.234636575130148,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000213445.10",263.617761800705,-0.134748551039371,1,"SIPA1","all genes",565.927608253875,0.0981284438397274,0.99992408498771,109.018449413679,-0.0513863341375436,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000213463.5",147.316918572601,-0.401433056443247,1,"SYNJ2BP","all genes",666.569594885973,0.0691826170892533,0.99992408498771,28.8390122929014,-0.314767398433217,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000213516.10",92.0041294913911,-0.209709212293166,1,"RBMXL1","all genes",324.620802036818,-0.0603111044890307,0.99992408498771,26.3939728771343,-0.234563925265829,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000213551.7",301.490498800306,-0.0636190856317558,1,"DNAJC9","all genes",1034.98164291807,-0.0106538888753017,0.99992408498771,89.1402287822592,-0.0679685566363181,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000213563.7",108.14770753155,0.0900695914745751,1,"C8orf82","all genes",179.290306599439,0.256961750533242,0.99992408498771,49.5519270335819,0.340023863296662,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000213588.6",104.281560969251,0.01800072617402,1,"ZBTB9","all genes",244.643088126159,0.0773531432035066,0.99992408498771,41.2109261531065,0.0767634787763325,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000213614.9",193.104583454921,0.116137029204205,1,"HEXA","all genes",518.579834504785,-0.0777245365571447,0.99992408498771,70.3226040218459,0.0511594152966538,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000213619.10",595.222107181364,0.0868905923500073,1,"NDUFS3","all genes",1514.44974482092,-0.0297810412917933,0.99992408498771,224.47584263299,0.0554338283027831,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000213625.9",110.763021694711,-0.347078938708457,1,"LEPROT","all genes",470.139046718114,0.0393828209878773,0.99992408498771,24.5146794572333,-0.294857571936677,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000213638.6",39.1746793077377,-0.126832330593526,1,"ADAT3","all genes",37.7554750128179,0.111260035017217,0.99992408498771,20.4334713054209,-0.00695453891706226,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000213639.10",806.717980936638,-0.0720136493494945,1,"PPP1CB","all genes",2748.62684636823,0.00190794212136147,0.99992408498771,240.434948435982,-0.0644199837010896,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000213672.8",192.310304016031,-0.235819657037353,1,"NCKIPSD","all genes",604.295186135206,-0.0179306343477661,0.99992408498771,62.0016369538218,-0.260744620734766,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000213676.13",222.068620022018,0.0970180910814092,1,"ATF6B","all genes",289.311302847253,0.287127822016803,0.99992408498771,108.980061189202,0.391483441397174,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000213699.9",217.968671732536,0.0741674323002379,1,"SLC35F6","all genes",684.146564035789,-0.0404518856573222,0.99992408498771,70.3231499903439,0.0368927210409504,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000213719.8",2199.90943939974,0.0707030952962378,1,"CLIC1","all genes",6346.4814379018,-0.00723465852957083,0.99992408498771,760.95496985223,0.0628999561971766,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000213722.9",171.518295773209,-0.00269468957499561,1,"DDAH2","all genes",408.332900590752,0.149973483446423,0.99992408498771,67.2560739379223,0.13661510132093,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000213741.10",1229.62057972795,-0.104082620504348,1,"RPS29","all genes",4784.83442411938,-0.0470277429604843,0.99992408498771,312.033988379203,-0.155033146630996,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000213780.11",144.073951137045,-0.122139251383145,1,"GTF2H4","all genes",242.249779288205,0.0298479809274931,0.99992408498771,65.7221546192304,-0.0894644598494869,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000213782.7",627.370953644395,0.0322870859021118,1,"DDX47","all genes",1917.92863369781,-0.0764576829526263,0.99992408498771,207.112023210054,-0.0578727222575294,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000213853.10",133.197498342149,0.115493082138729,1,"EMP2","all genes",404.079949199506,0.1134321700731,0.99992408498771,44.2444547915465,0.21978205703577,0.999476973742387,"Not_significant",0,NA,NA,NA,0
"ENSG00000213859.6",89.4898095182725,0.464102002473512,1,"KCTD11","all genes",296.761360665087,0.00871255038430704,0.99992408498771,27.4074567338937,0.447523606552779,0.999476973742387,"Not_significant",0,NA,NA,NA,0
